Provider.ID,Hospital.Name,Address,City,State,ZIP.Code,County.Name,Phone.Number,Location,Number.of.Completed.Surveys,Survey.Response.Rate.Percent,Measure.Start.Date,Measure.End.Date,H_CLEAN_HSP_A_P,H_CLEAN_HSP_SN_P,H_CLEAN_HSP_U_P,H_COMP_1_A_P,H_COMP_1_SN_P,H_COMP_1_U_P,H_COMP_2_A_P,H_COMP_2_SN_P,H_COMP_2_U_P,H_COMP_3_A_P,H_COMP_3_SN_P,H_COMP_3_U_P,H_COMP_5_A_P,H_COMP_5_SN_P,H_COMP_5_U_P,H_COMP_6_N_P,H_COMP_6_Y_P,H_COMP_7_A,H_COMP_7_D_SD,H_COMP_7_SA,H_HSP_RATING_0_6,H_HSP_RATING_7_8,H_HSP_RATING_9_10,H_QUIET_HSP_A_P,H_QUIET_HSP_SN_P,H_QUIET_HSP_U_P,H_RECMND_DN,H_RECMND_DY,H_RECMND_PY,H_CLEAN_LINEAR_SCORE,H_COMP_1_LINEAR_SCORE,H_COMP_2_LINEAR_SCORE,H_COMP_3_LINEAR_SCORE,H_COMP_5_LINEAR_SCORE,H_COMP_6_LINEAR_SCORE,H_COMP_7_LINEAR_SCORE,H_HSP_RATING_LINEAR_SCORE,H_QUIET_LINEAR_SCORE,H_RECMND_LINEAR_SCORE,H_CLEAN_STAR_RATING,H_COMP_1_STAR_RATING,H_COMP_2_STAR_RATING,H_COMP_3_STAR_RATING,H_COMP_5_STAR_RATING,H_COMP_6_STAR_RATING,H_COMP_7_STAR_RATING,H_HSP_RATING_STAR_RATING,H_QUIET_STAR_RATING,H_RECMND_STAR_RATING,H_STAR_RATING,RCMND
520045,THEDACARE REGIONAL MEDICAL CENTER - NEENAH INC,130 2ND ST,NEENAH,WI,54956,WINNEBAGO,9207293100,"130 2ND ST
NEENAH, WI
(44.189172, -88.453907)",1617,33,10/1/2016,9/30/2017,73,8,19,80,3,17,82,3,15,67,6,27,64,16,20,11,89,44,4,52,6,19,75,57,9,34,2,77,21,87,93,93,87,80,89,82,90,82,91,3,4,4,4,3,4,3,4,3,4,4,YES
140202,ADVOCATE CONDELL MEDICAL CENTER,801 S MILWAUKEE AVE,LIBERTYVILLE,IL,60048,LAKE,8479905200,"801 S MILWAUKEE AVE
LIBERTYVILLE, IL
(42.274563, -87.95165)",2075,22,10/1/2016,9/30/2017,77,6,17,79,4,17,78,5,17,62,8,30,63,20,17,12,88,44,6,50,7,20,73,60,8,32,5,72,23,90,91,91,84,78,88,81,89,83,88,3,3,3,3,3,3,3,3,3,3,3,YES
140206,NORWEGIAN-AMERICAN HOSPITAL,1044 N FRANCISCO AVE,CHICAGO,IL,60622,COOK,7732928200,"1044 N FRANCISCO AVE
CHICAGO, IL
(41.900481, -87.699288)",536,22,10/1/2016,9/30/2017,62,17,21,69,12,19,77,8,15,54,20,26,54,30,16,19,81,58,11,31,14,32,54,51,19,30,13,57,30,80,85,89,77,69,81,73,82,76,79,1,1,2,1,1,2,1,1,1,1,1,NO
140210,HARRISBURG MEDICAL CENTER,100 DOCTOR WARREN TUTTLE DR,HARRISBURG,IL,62946,SALINE,6182537671,"100 DOCTOR WARREN TUTTLE DR
HARRISBURG, IL",199,25,10/1/2016,9/30/2017,78,7,15,79,5,16,83,4,13,77,9,14,61,23,16,13,87,40,5,55,11,25,64,60,8,32,7,64,29,89,91,93,89,74,87,83,86,84,84,3,3,4,4,2,3,4,2,3,2,3,NO
390268,MOUNT NITTANY MEDICAL CENTER,1800 EAST PARK AVE,STATE COLLEGE,PA,16803,CENTRE,8142317000,"1800 EAST PARK AVE
STATE COLLEGE, PA
(40.820475, -77.848101)",614,35,10/1/2016,9/30/2017,83,4,13,84,3,13,86,3,11,75,6,19,64,19,17,11,89,42,4,54,6,19,75,54,12,34,2,79,19,93,94,94,89,78,89,83,91,80,92,4,4,4,4,3,4,4,4,2,4,4,YES
520063,ST JOSEPHS COMMUNITY HOSPITAL OF WEST BEND,3200 PLEASANT VALLEY ROAD,WEST BEND,WI,53095,WASHINGTON,2623345533,"3200 PLEASANT VALLEY ROAD
WEST BEND, WI
(43.353318, -88.196576)",927,34,10/1/2016,9/30/2017,77,5,18,83,2,15,85,3,12,64,7,29,66,14,20,8,92,38,3,59,4,18,78,71,6,23,2,74,24,90,94,94,86,82,92,85,91,88,91,3,4,4,3,4,5,4,4,4,4,4,YES
390272,VALLEY FORGE MEDICAL CENTER AND HOSPITAL,1033 W GERMANTOWN PIKE,NORRISTOWN,PA,19401,MONTGOMERY,2155398500,"1033 W GERMANTOWN PIKE
NORRISTOWN, PA
(40.15643, -75.368684)",716,26,10/1/2016,9/30/2017,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,87,91,91,85,79,87,81,88,82,88,3,3,3,3,3,3,3,3,3,3,3,NO
520089,UNITYPOINT HEALTH - MERITER,202 S PARK ST,MADISON,WI,53715,DANE,6084176000,"202 S PARK ST
MADISON, WI
(43.065385, -89.400896)",436,31,10/1/2016,9/30/2017,79,4,17,83,2,15,80,4,16,65,7,28,68,16,16,12,88,41,3,56,5,17,78,65,7,28,2,79,19,91,94,92,86,81,88,84,91,86,92,4,4,3,3,4,3,4,4,4,4,4,YES
140233,SAINT ANTHONY MEDICAL CENTER,5666 EAST STATE STREET,ROCKFORD,IL,61108,WINNEBAGO,8152262000,"5666 EAST STATE STREET
ROCKFORD, IL
(42.265778, -89.0073)",2525,33,10/1/2016,9/30/2017,69,10,21,77,4,19,78,5,17,56,12,32,60,21,19,13,87,45,5,50,9,24,67,43,19,38,5,69,26,86,91,91,81,76,87,81,87,73,88,3,3,3,2,2,3,3,3,1,3,3,YES
390323,ADVANCED SURGICAL HOSPITAL,100 TRICH DRIVE,WASHINGTON,PA,15301,WASHINGTON,7248840710,"100 TRICH DRIVE
WASHINGTON, PA
(40.156431, -80.280145)",478,68,10/1/2016,9/30/2017,83,5,12,94,1,5,91,3,6,90,2,8,81,7,12,6,94,27,2,71,3,6,91,79,4,17,1,92,7,92,98,96,96,90,94,89,96,91,97,4,5,5,5,5,5,5,5,5,5,5,YES
391302,MEYERSDALE MEDICAL CENTER,200 HOSPITAL DRIVE,MYERSDALE,PA,15552,SOMERSET,8146345911,"200 HOSPITAL DRIVE
MYERSDALE, PA
(39.809281, -79.025338)",58,53,10/1/2016,9/30/2017,91,3,6,93,1,6,94,0,6,94,2,4,84,7,9,5,95,32,3,65,4,9,87,62,8,30,3,82,15,87,91,91,85,79,87,81,88,82,88,3,3,3,3,3,3,3,3,3,3,3,YES
390324,PHYSICIAN'S CARE SURGICAL HOSPITAL,454 ENTERPRISE DRIVE,ROYERSFORD,PA,19468,MONTGOMERY,6104954793,"454 ENTERPRISE DRIVE
ROYERSFORD, PA
(40.216786, -75.553707)",876,71,10/1/2016,9/30/2017,90,5,5,95,2,3,91,2,7,92,2,6,80,10,10,9,91,26,3,71,2,6,92,86,3,11,2,93,5,94,98,96,97,88,91,89,96,94,97,5,5,5,5,5,4,5,5,5,5,5,YES
390316,SURGICAL INSTITUTE OF READING,2752 CENTURY BOULEVARD,WYOMISSING,PA,19610,BERKS,7179999999,"2752 CENTURY BOULEVARD
WYOMISSING, PA
(40.357951, -75.987577)",377,64,10/1/2016,9/30/2017,89,4,7,94,1,5,89,3,8,92,1,7,82,8,10,5,95,26,2,72,3,7,90,79,4,17,1,93,6,95,97,95,97,90,95,89,95,92,97,5,5,5,5,5,5,5,5,5,5,5,YES
140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,925 WEST ST,PERU,IL,61354,LA SALLE,8152233300,"925 WEST ST
PERU, IL
(41.328769, -89.125188)",417,34,10/1/2016,9/30/2017,79,7,14,85,3,12,87,4,9,81,4,15,65,18,17,11,89,35,5,60,6,17,77,59,9,32,5,74,21,90,94,94,92,80,89,85,90,83,89,3,4,4,5,3,4,4,4,3,3,4,YES
390312,CANCER TREATMENT CENTERS OF AMERICA,1331 EAST WYOMING AVENUE,PHILADELPHIA,PA,19124,PHILADELPHIA,2157446728,"1331 EAST WYOMING AVENUE
PHILADELPHIA, PA
(40.018295, -75.098463)",140,23,10/1/2016,9/30/2017,83,4,13,86,3,11,88,2,10,80,3,17,78,11,11,9,91,31,2,67,2,10,88,65,6,29,1,89,10,93,94,95,93,87,91,88,96,86,96,4,4,5,5,5,4,5,5,4,5,5,YES
390302,BARIX CLINICS OF PENNSYLVANIA,280 MIDDLETOWN ROAD,LANGHORNE,PA,19047,BUCKS,2675723100,"280 MIDDLETOWN ROAD
LANGHORNE, PA
(40.181801, -74.884542)",716,26,10/1/2016,9/30/2017,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,87,91,91,85,79,87,81,88,82,88,3,3,3,3,3,3,3,3,3,3,3,NO
391303,FULTON COUNTY MEDICAL CENTER,214 PEACH ORCHARD ROAD,MCCONNELLSBURG,PA,17233,FULTON,7174853155,"214 PEACH ORCHARD ROAD
MCCONNELLSBURG, PA
(39.936716, -78.009)",130,28,10/1/2016,9/30/2017,84,6,10,86,2,12,86,2,12,80,3,17,68,16,16,12,88,36,2,62,5,15,80,57,7,36,2,72,26,92,95,95,92,82,88,87,91,83,90,4,5,5,5,4,3,5,4,3,4,4,YES
390327,WELLSPAN SURGERY AND REHABILITATION HOSPITAL,55 MONUMENT ROAD,YORK,PA,17403,YORK,7178126100,"55 MONUMENT ROAD
YORK, PA
(39.923277, -76.716898)",384,53,10/1/2016,9/30/2017,87,4,9,93,1,6,88,3,9,89,2,9,75,8,17,6,94,28,3,69,2,6,92,81,4,15,2,92,6,94,97,95,96,88,94,88,96,92,97,5,5,5,5,5,5,5,5,5,5,5,YES
390314,COORDINATED HEALTH ORTHOPEDIC HOSPITAL,2310 HIGHLAND AVENUE,BETHLEHEM,PA,18017,LEHIGH,6106914300,"2310 HIGHLAND AVENUE
BETHLEHEM, PA
(40.673762, -75.365401)",476,59,10/1/2016,9/30/2017,84,5,11,88,2,10,86,4,10,86,4,10,71,15,14,8,92,36,3,61,4,11,85,79,4,17,2,84,14,93,95,94,94,82,92,85,93,91,93,4,5,4,5,4,5,4,5,5,4,5,YES
390328,UPMC EAST,2775 MOSSIDE BOULEVARD,MONROEVILLE,PA,15146,ALLEGHENY,4123573000,"2775 MOSSIDE BOULEVARD
MONROEVILLE, PA
(40.437014, -79.758458)",858,32,10/1/2016,9/30/2017,70,11,19,83,4,13,79,5,16,66,9,25,62,20,18,14,86,43,6,51,6,17,77,58,9,33,4,77,19,85,93,91,85,76,86,81,90,82,91,2,4,3,3,2,3,3,4,3,4,3,YES
390322,"Rothman Orthopaedic Specialty Hospital, LLC",3300 TILLMAN DRIVE,BENSALEM,PA,19020,BUCKS,2152447400,"3300 TILLMAN DRIVE
BENSALEM, PA
(40.11435, -74.962093)",1086,56,10/1/2016,9/30/2017,88,4,8,91,2,7,86,4,10,90,3,7,75,12,13,9,91,33,4,63,3,8,89,80,4,16,2,89,9,94,96,93,95,86,91,86,95,92,96,5,5,4,5,5,4,4,5,5,5,5,YES
390307,EDGEWOOD SURGICAL HOSPITAL,239 EDGEWOOD DRIVE EXTENSION,TRANSFER,PA,16154,MERCER,7246460400,"239 EDGEWOOD DRIVE EXTENSION
TRANSFER, PA
(41.330051, -80.417855)",25,55,10/1/2016,9/30/2017,83,2,15,95,0,5,91,1,8,91,1,8,86,3,11,6,94,31,2,67,2,10,88,91,1,8,1,92,7,87,91,91,85,79,87,81,88,82,88,3,3,3,3,3,3,3,3,3,3,3,YES
390304,ROXBOROUGH MEMORIAL HOSPITAL,5800 RIDGE AVE,PHILADELPHIA,PA,19128,PHILADELPHIA,2154839900,"5800 RIDGE AVE
PHILADELPHIA, PA
(40.028518, -75.21028)",419,21,10/1/2016,9/30/2017,67,12,21,76,7,17,79,6,15,67,14,19,64,20,16,14,86,44,8,48,12,22,66,55,18,27,8,62,30,84,89,91,84,78,86,79,85,78,84,2,2,3,3,3,3,2,2,2,2,3,NO
390330,ST LUKE'S HOSPITAL - MONROE CAMPUS,100 ST LUKE'S LANE,STROUDSBURG,PA,18360,MONROE,2722121000,"100 ST LUKE'S LANE
STROUDSBURG, PA
(40.997966, -75.261786)",716,26,10/1/2016,9/30/2017,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,87,91,91,85,79,87,81,88,82,88,3,3,3,3,3,3,3,3,3,3,3,NO
390326,ST LUKE'S HOSPITAL - ANDERSON CAMPUS,1872 ST LUKE'S BLVD,EASTON,PA,18045,NORTHAMPTON,4845033000,"1872 ST LUKE'S BLVD
EASTON, PA
(40.650061, -75.288531)",510,32,10/1/2016,9/30/2017,79,5,16,85,2,13,83,2,15,67,7,26,67,15,18,12,88,41,5,54,3,14,83,57,7,36,2,85,13,91,94,94,86,81,88,82,93,83,94,4,4,4,3,4,3,3,5,3,5,4,YES
140242,CENTRAL DUPAGE HOSPITAL,25 NORTH WINFIELD ROAD,WINFIELD,IL,60190,DUPAGE,6306821600,"25 NORTH WINFIELD ROAD
WINFIELD, IL
(41.873765, -88.158095)",1352,32,10/1/2016,9/30/2017,76,7,17,81,3,16,83,4,13,65,8,27,65,16,19,10,90,39,4,57,4,12,84,67,6,27,2,86,12,89,93,93,85,80,90,84,93,87,94,3,4,4,3,3,4,4,5,4,5,4,YES
140250,ADVOCATE SOUTH SUBURBAN HOSPITAL,17800 S KEDZIE AVE,HAZEL CREST,IL,60429,COOK,7087998000,"17800 S KEDZIE AVE
HAZEL CREST, IL
(41.566922, -87.694399)",1238,17,10/1/2016,9/30/2017,61,15,24,76,6,18,77,6,17,59,13,28,61,22,17,15,85,46,7,47,14,24,62,47,17,36,10,59,31,81,90,90,81,76,85,79,84,75,82,1,3,3,2,2,3,2,2,1,2,2,NO
390325,OSS ORTHOPAEDIC HOSPITAL,1861 POWDER MILL RD,YORK,PA,17402,YORK,7177182000,"1861 POWDER MILL RD
YORK, PA
(39.91669, -76.696813)",957,62,10/1/2016,9/30/2017,89,3,8,91,1,8,89,2,9,78,3,19,74,11,15,5,95,29,3,68,2,6,92,80,3,17,2,93,5,95,96,95,92,86,95,88,96,92,97,5,5,5,5,5,5,5,5,5,5,5,YES
520088,ST AGNES HOSPITAL,430 E DIVISION ST,FOND DU LAC,WI,54935,FOND DU LAC,9209292300,"430 E DIVISION ST
FOND DU LAC, WI
(43.778691, -88.431179)",823,27,10/1/2016,9/30/2017,79,4,17,81,3,16,82,4,14,70,6,24,71,13,16,9,91,39,4,57,7,17,76,68,7,25,3,70,27,91,92,92,88,84,91,84,90,87,89,4,4,3,4,4,4,4,4,4,3,4,YES
391300,GEISINGER JERSEY SHORE HOSPITAL,1020 THOMPSON STREET,JERSEY SHORE,PA,17740,LYCOMING,5703983101,"1020 THOMPSON STREET
JERSEY SHORE, PA
(41.201649, -77.267976)",185,37,10/1/2016,9/30/2017,80,2,18,85,2,13,79,6,15,70,8,22,71,12,17,8,92,34,3,63,8,12,80,65,7,28,5,75,20,93,94,90,87,85,92,86,91,86,89,4,4,3,4,4,5,4,4,4,3,4,YES
151333,PUTNAM COUNTY HOSPITAL,1542 S BLOOMINGTON ST,GREENCASTLE,IN,46135,PUTNAM,7656535121,"1542 S BLOOMINGTON ST
GREENCASTLE, IN
(39.622205, -86.845996)",141,29,10/1/2016,9/30/2017,82,3,15,81,0,19,85,2,13,80,5,15,68,14,18,19,81,47,2,51,9,18,73,57,11,32,6,65,29,93,94,94,92,81,81,83,89,82,87,4,4,4,5,4,2,4,3,3,3,4,YES
140251,COMMUNITY FIRST MEDICAL CENTER,5645 W ADDISON STREET,CHICAGO,IL,60634,COOK,7732827000,"5645 W ADDISON STREET
CHICAGO, IL
(41.94585, -87.768287)",394,22,10/1/2016,9/30/2017,65,12,23,66,11,23,73,7,20,55,17,28,54,27,19,21,79,56,9,35,17,28,55,40,25,35,12,54,34,84,85,89,79,70,79,75,81,69,79,2,1,2,2,1,1,1,1,1,1,1,NO
391301,MUNCY VALLEY HOSPITAL,215 EAST WATER STREET,MUNCY,PA,17756,LYCOMING,5705468282,"215 EAST WATER STREET
MUNCY, PA
(41.209126, -76.77528)",77,33,10/1/2016,9/30/2017,82,6,12,79,5,16,83,6,11,76,5,19,70,15,15,12,88,49,4,47,5,29,66,59,7,34,4,64,32,87,91,91,85,79,87,81,88,82,88,3,3,3,3,3,3,3,3,3,3,3,YES
140252,NORTHWEST COMMUNITY HOSPITAL 1,800 W CENTRAL ROAD,ARLINGTON HEIGHTS,IL,60005,COOK,8476181000,"800 W CENTRAL ROAD
ARLINGTON HEIGHTS, IL
(42.066604, -87.992951)",2423,27,10/1/2016,9/30/2017,70,10,20,77,4,19,79,4,17,61,9,30,58,23,19,14,86,44,5,51,6,20,74,59,10,31,4,76,20,86,91,92,84,74,86,81,90,82,90,3,3,3,3,2,3,3,4,3,4,3,YES
140258,ALEXIAN BROTHERS MEDICAL CENTER 1,800 W BIESTERFIELD RD,ELK GROVE VILLAGE,IL,60007,COOK,8474375500,"800 W BIESTERFIELD RD
ELK GROVE VILLAGE, IL
(42.003705, -88.014996)",1450,29,10/1/2016,9/30/2017,74,8,18,77,5,18,77,5,18,63,9,28,59,21,20,12,88,44,5,51,7,21,72,53,13,34,5,73,22,88,90,90,84,76,88,81,89,80,89,3,3,3,3,2,3,3,3,2,3,3,YES
140275,GENESIS HEALTH SYSTEM,801 ILLINI DRIVE,SILVIS,IL,61282,ROCK ISLAND,3092814000,"801 ILLINI DRIVE
SILVIS, IL
(41.493068, -90.419997)",707,25,10/1/2016,9/30/2017,68,10,22,74,5,21,73,7,20,58,11,31,60,21,19,14,86,47,6,47,10,26,64,53,11,36,7,63,30,85,89,88,82,76,86,80,86,80,84,2,2,2,2,2,3,3,2,2,2,2,NO
520059,AURORA MEMORIAL HOSPITAL BURLINGTON,252 MCHENRY ST,BURLINGTON,WI,53105,RACINE,2627676545,"252 MCHENRY ST
BURLINGTON, WI
(42.673515, -88.282648)",518,35,10/1/2016,9/30/2017,79,3,18,83,2,15,83,3,14,69,7,24,70,11,19,8,92,42,3,55,7,23,70,59,9,32,4,65,31,92,94,93,87,85,92,84,88,83,87,4,4,4,4,4,5,4,3,3,3,4,YES
390329,EINSTEIN MEDICAL CENTER MONTGOMERY,559 WEST GERMANTOWN PIKE,EAST NORRITON,PA,19403,MONTGOMERY,4846621000,"559 WEST GERMANTOWN PIKE
EAST NORRITON, PA
(40.150854, -75.343235)",613,26,10/1/2016,9/30/2017,72,10,18,79,4,17,77,5,18,64,10,26,61,21,18,14,86,44,5,51,6,18,76,61,10,29,4,79,17,87,91,91,84,76,86,82,90,83,91,3,3,3,3,2,3,3,4,3,4,3,YES
151334,SCOTT MEMORIAL HOSPITAL,1451 N GARDNER ST,SCOTTSBURG,IN,47170,SCOTT,8127523456,"1451 N GARDNER ST
SCOTTSBURG, IN
(38.705525, -85.7852)",162,25,10/1/2016,9/30/2017,74,4,22,81,6,13,88,1,11,74,8,18,71,15,14,9,91,38,5,57,10,21,69,59,12,29,8,67,25,89,91,96,88,82,91,83,86,82,85,3,3,5,4,4,4,4,2,3,2,4,YES
451366,COCHRAN MEMORIAL HOSPITAL,205 E GRANT STREET,MORTON,TX,79346,COCHRAN,8062665565,"205 E GRANT STREET
MORTON, TX
(33.719294, -102.758075)",716,26,10/1/2016,9/30/2017,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,87,91,91,85,79,87,81,88,82,88,3,3,3,3,3,3,3,3,3,3,3,NO
140286,KISHWAUKEE COMMUNITY HOSPITAL,ONE KISH HOSPITAL DRIVE,DEKALB,IL,60115,DEKALB,8157561521,"ONE KISH HOSPITAL DRIVE
DEKALB, IL",978,30,10/1/2016,9/30/2017,73,8,19,79,3,18,81,3,16,63,11,26,61,21,18,14,86,44,5,51,8,25,67,53,13,34,4,65,31,88,92,93,84,76,86,82,88,80,87,3,4,4,3,2,3,3,3,2,3,3,YES
451364,OTTO KAISER MEMORIAL HOSPITAL,3349 S HIGHWAY 181,KENEDY,TX,78119,KARNES,8305833401,"3349 S HIGHWAY 181
KENEDY, TX
(28.80425, -97.856642)",716,26,10/1/2016,9/30/2017,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,87,91,91,85,79,87,81,88,82,88,3,3,3,3,3,3,3,3,3,3,3,NO
160030,MARY GREELEY MEDICAL CENTER,1111 DUFF AVENUE,AMES,IA,50010,STORY,5152392011,"1111 DUFF AVENUE
AMES, IA
(42.032391, -93.610624)",659,37,10/1/2016,9/30/2017,75,6,19,83,2,15,84,3,13,64,6,30,69,13,18,10,90,41,3,56,4,13,83,68,4,28,2,83,15,89,93,93,86,83,90,84,92,88,93,3,4,4,3,4,4,4,4,4,4,4,YES
520066,MERCY HEALTH SYSTEM CORP,1000 MINERAL POINT AVE,JANESVILLE,WI,53548,ROCK,6087566080,"1000 MINERAL POINT AVE
JANESVILLE, WI
(42.686744, -89.032725)",1276,27,10/1/2016,9/30/2017,78,6,16,80,3,17,80,4,16,67,7,26,63,17,20,11,89,42,4,54,6,20,74,62,6,32,3,69,28,90,92,92,86,79,89,83,89,85,88,3,4,3,3,3,4,4,3,3,3,3,YES
170188,KANSAS CITY ORTHOPAEDIC INSTITUTE,3651 COLLEGE BLVD,LEAWOOD,KS,66211,JOHNSON,9133197633,"3651 COLLEGE BLVD
LEAWOOD, KS
(38.927549, -94.628235)",340,44,10/1/2016,9/30/2017,80,6,14,86,3,11,86,3,11,85,3,12,79,8,13,7,93,24,4,72,4,9,87,69,5,26,3,86,11,91,94,94,94,89,93,89,94,88,94,4,4,4,5,5,5,5,5,4,5,5,YES
140300,PROVIDENT HOSPITAL OF CHICAGO,500 E 51ST ST,CHICAGO,IL,60615,COOK,3125722000,"500 E 51ST ST
CHICAGO, IL
(41.802158, -87.614193)",69,12,10/1/2016,9/30/2017,61,22,17,78,5,17,77,7,16,50,27,23,68,23,9,30,70,47,11,42,9,32,59,72,9,19,6,62,32,87,91,91,85,79,87,81,88,82,88,3,3,3,3,3,3,3,3,3,3,3,NO
141319,HAMMOND HENRY HOSPITAL,600 N COLLEGE AVENUE,GENESEO,IL,61254,HENRY,3099446431,"600 N COLLEGE AVENUE
GENESEO, IL
(41.460674, -90.158405)",484,36,10/1/2016,9/30/2017,79,6,15,87,2,11,88,2,10,80,3,17,74,8,18,8,92,39,2,59,4,16,80,63,5,32,1,80,19,90,95,95,92,87,92,86,92,86,93,3,5,5,5,5,5,4,4,4,4,5,YES
141322,ABRAHAM LINCOLN MEMORIAL HOSPITAL,200 STAHLHUT DRIVE,LINCOLN,IL,62656,LOGAN,2177322161,"200 STAHLHUT DRIVE
LINCOLN, IL
(40.152373, -89.388698)",151,30,10/1/2016,9/30/2017,83,3,14,82,3,15,88,2,10,76,5,19,62,12,26,10,90,40,6,54,6,12,82,63,5,32,5,77,18,93,93,95,90,81,90,82,92,86,90,4,4,5,4,4,4,3,4,4,4,4,YES
140304,ADVENTIST BOLINGBROOK HOSPITAL,500 REMINGTON BOULEVARD,BOLINGBROOK,IL,60440,WILL,6302268100,"500 REMINGTON BOULEVARD
BOLINGBROOK, IL
(41.679388, -88.083883)",687,16,10/1/2016,9/30/2017,77,6,17,78,4,18,80,4,16,60,13,27,62,18,20,13,87,45,6,49,7,25,68,64,7,29,6,66,28,90,91,92,82,78,87,80,87,85,86,3,3,3,2,3,3,3,3,3,3,3,YES
170190,MANHATTAN SURGICAL HOSPITAL LLC,1829 COLLEGE AVENUE,MANHATTAN,KS,66502,RILEY,7857765100,"1829 COLLEGE AVENUE
MANHATTAN, KS
(39.202826, -96.598183)",350,64,10/1/2016,9/30/2017,88,5,7,90,1,9,89,3,8,91,3,6,77,12,11,8,92,33,2,65,1,8,91,89,1,10,0,92,8,94,96,95,96,86,92,88,96,96,97,5,5,5,5,5,5,5,5,5,5,5,YES
140307,METRO-EAST SERVICES INC,1404 CROSS STREET,SHILOH,IL,62269,SAINT CLAIR,6186071000,"1404 CROSS STREET
SHILOH, IL
(38.572559, -89.90689)",711,38,10/1/2016,9/30/2017,80,5,15,84,2,14,83,2,15,70,7,23,69,15,16,9,91,34,5,61,5,11,84,73,4,23,2,84,14,91,94,94,88,82,91,85,93,90,94,4,4,4,4,4,4,4,5,4,5,4,YES
391315,PENN HIGHLANDS ELK,763 JOHNSONBURG ROAD,SAINT MARYS,PA,15857,ELK,8147888000,"763 JOHNSONBURG ROAD
SAINT MARYS, PA
(41.426857, -78.576794)",458,28,10/1/2016,9/30/2017,78,7,15,80,4,16,75,6,19,71,7,22,63,19,18,13,87,47,6,47,11,27,62,56,11,33,7,50,43,90,92,89,88,78,87,80,85,80,80,3,4,2,4,3,3,3,2,2,2,3,NO
391312,PENN HIGHLANDS BROOKVILLE,100 HOSPITAL ROAD,BROOKVILLE,PA,15825,JEFFERSON,8148492312,"100 HOSPITAL ROAD
BROOKVILLE, PA
(41.156473, -79.092884)",105,27,10/1/2016,9/30/2017,77,4,19,81,2,17,77,8,15,71,5,24,68,17,15,12,88,43,7,50,10,24,66,48,11,41,6,63,31,91,93,89,89,80,88,80,86,79,85,4,4,2,4,3,3,3,2,2,2,3,NO
391307,TYRONE HOSPITAL,187 HOSPITAL DRIVE,TYRONE,PA,16686,BLAIR,8146841255,"187 HOSPITAL DRIVE
TYRONE, PA
(40.674843, -78.252302)",326,52,10/1/2016,9/30/2017,86,4,10,91,2,7,89,3,8,83,4,13,73,12,15,8,92,38,3,59,4,14,82,69,8,23,2,84,14,93,96,95,93,85,92,85,92,86,94,4,5,5,5,4,5,4,4,4,5,5,YES
391309,BARNES-KASSON COUNTY HOSPITAL,2872 TURNPIKE STREET,SUSQUEHANNA,PA,18847,SUSQUEHANNA,5708533135,"2872 TURNPIKE STREET
SUSQUEHANNA, PA
(41.947372, -75.594016)",163,34,10/1/2016,9/30/2017,84,3,13,83,3,14,86,2,12,71,7,22,69,17,14,19,81,44,3,53,8,29,63,61,5,34,6,65,29,93,93,94,88,81,81,83,88,85,86,4,4,4,4,4,2,4,3,3,3,4,YES
393308,"CHILDREN'S INSTITUTE OF PITTSBURGH, THE",6301 NORTHUMBERLAND STREET,PITTSBURGH,PA,15217,ALLEGHENY,4124202400,"6301 NORTHUMBERLAND STREET
PITTSBURGH, PA
(40.441971, -79.919222)",716,26,10/1/2016,9/30/2017,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,87,91,91,85,79,87,81,88,82,88,3,3,3,3,3,3,3,3,3,3,3,NO
393307,ST CHRISTOPHER'S HOSPITAL FOR CHILDREN,160 EAST ERIE AVE,PHILADELPHIA,PA,19134,PHILADELPHIA,2154275000,"160 EAST ERIE AVE
PHILADELPHIA, PA
(40.007493, -75.125535)",716,26,10/1/2016,9/30/2017,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,87,91,91,85,79,87,81,88,82,88,3,3,3,3,3,3,3,3,3,3,3,NO
391313,UPMC COLE,1001 EAST SECOND STREET,COUDERSPORT,PA,16915,POTTER,8142749301,"1001 EAST SECOND STREET
COUDERSPORT, PA
(41.770667, -77.979741)",452,35,10/1/2016,9/30/2017,85,4,11,84,2,14,85,3,12,81,3,16,71,10,19,6,94,39,3,58,5,19,76,60,7,33,2,72,26,93,94,94,92,85,94,85,91,84,90,4,4,4,5,4,5,4,4,3,4,4,YES
